id,videoId,author,text,date,likeCount
UgyAQ2BBEdfm0GfRL4B4AaABAg,FCAc_VP1w78,@azarmohamed7224,Thanks Bro,2025-01-12T07:22:10Z,0
Ugx9FJUTBoDQ1RVOokR4AaABAg,FCAc_VP1w78,@mainapallinookaraju80,Thank you,2025-06-07T06:29:43Z,0
UgxfzTAt_Rjp9T6lGFh4AaABAg,FCAc_VP1w78,@Trexplayswx,Thx,2024-11-27T12:13:16Z,0
UgwngWT5NyRMWI0wmYl4AaABAg,FCAc_VP1w78,@SeeniRaku,Thank you,2024-08-09T14:39:59Z,0
Ugzk5rkLyFq8ECmWlat4AaABAg,FCAc_VP1w78,@jelhoqueali9652,❤❤❤❤,2025-08-03T09:43:57Z,0
UgxzhvSOi29hLSAtVkF4AaABAg,FCAc_VP1w78,@sentiyim,❤❤❤❤❤,2026-01-19T10:05:13Z,0
UgwJx5F40xKzxOcVmp14AaABAg,FCAc_VP1w78,@PitammaliPitammali,So  biutupaul,2024-11-30T06:21:50Z,0
UgxUjxg--xtk17wAoTd4AaABAg,FCAc_VP1w78,@samirbounouif6686,شكراااا,2026-02-18T22:41:12Z,0
UgypZJSC4txkU82qKsp4AaABAg,FCAc_VP1w78,@PraveenAmjith,Tension❤❤❤❤,2024-08-26T10:44:24Z,0
UgwmOvQV1i2GSkXthRd4AaABAg,FCAc_VP1w78,@javiermejiasrodriguez754,TQ perfect,2025-11-11T09:36:46Z,0
Ugy-loXIAPrxCy3hphR4AaABAg,FCAc_VP1w78,@DrCrownClub,Thanks 😊 😊😊😊😊😊😊😊😊😊,2025-08-06T11:57:45Z,0
UgyGNXlSm7e4W5rma-54AaABAg,FCAc_VP1w78,@olguitagalvez1280,Michael Jackson xd,2026-05-24T01:49:22Z,0
UgyvalUJwdqtd04aqK94AaABAg,FCAc_VP1w78,@aruppanday1832,thank you brother❤❤❤❤,2025-07-18T03:07:20Z,0
UgxCIV9ITg9yJ-8gtN14AaABAg,FCAc_VP1w78,@RamchandRaut-p8y,Thanks❤,2024-12-07T16:02:30Z,0
Ugy4nfvZi0wNQ1bNgxJ4AaABAg,FCAc_VP1w78,@BALKISHAN-s2w,Thanks,2025-09-05T06:20:08Z,0
Ugw-YkvhSoc-FglFCgx4AaABAg,FCAc_VP1w78,@WaniSuhaib-u8i,Spotify kh premium ki ko chaiya freee mai,2025-09-30T09:19:23Z,0
UgxDc5h-NHQL8AEmnG54AaABAg,FCAc_VP1w78,@GONZALOMENDOZAAQUINO,A mí sí me funcionó❤,2025-07-30T17:51:25Z,0
UgxdjNN6Ym0ADGgN6rZ4AaABAg,FCAc_VP1w78,@danlee-ms3wo,Why I can't see lyrics:( someone help!!,2025-02-21T16:05:48Z,0
UgwvN-fTDE62v2rqAjd4AaABAg,FCAc_VP1w78,@KerwinTalidong,Mine is different it says when i click facebook and google it says that it need my email address,2025-01-08T04:05:40Z,0
UgyP-1eZ3PjTLY-jRCt4AaABAg,FCAc_VP1w78,@SuwethaSuwetha-zy2io,Thank you Bro❤❤❤❤❤❤❤❤❤❤,2025-01-02T07:00:47Z,0
UgxbXQa40mlUAPIdAAZ4AaABAg,FCAc_VP1w78,@NotWrInKlY,When I create an account it says something went wrong idk why 😭,2025-03-04T20:02:56Z,6
Ugzsglvuz_WEYwZSGnV4AaABAg,FCAc_VP1w78,@EdelizaSadiwa-w2f,Salamat nag ka account narin ako,2025-04-10T08:51:40Z,0
UgxUasdu8P8EQe7emS94AaABAg,FCAc_VP1w78,@DanielleWalls-u2s,Damion Cove,2024-09-02T15:41:33Z,0
UgxN_Ms7VCIT-TlWvcR4AaABAg,FCAc_VP1w78,@SantoshkingSantoshking-c2l8c,🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉,2026-04-20T12:39:48Z,0
UgxUlv_3ebD5_B2rR-94AaABAg,FCAc_VP1w78,@JROCKS360,my friend doesnt know how to open spotify after all these years,2024-10-19T23:13:35Z,18
UgztdFrigYMrUBNi9m94AaABAg,FCAc_VP1w78,@Prabha-n2n,I cant click in creat account,2024-09-27T08:21:56Z,0
UgzRewdgkCFGENuygAh4AaABAg,FCAc_VP1w78,@ApduwahaapAhmed,His saying something went wrong,2024-11-21T02:00:18Z,0
Ugy-ydCMWJv_XRuoOop4AaABAg,FCAc_VP1w78,@nitusing1960,😂😂😂,2024-09-27T01:39:07Z,0
UgzW0BBF6V6J0g7Y0ih4AaABAg,FCAc_VP1w78,@iiiiiiii-w8o,U,2024-09-14T12:25:36Z,0
UgzrkBNmfwYid8ivJJR4AaABAg,FCAc_VP1w78,@gulabsharif7431,It does not accept the date of birth😢,2024-10-23T01:40:06Z,1
UgzsU4kV_JpwA1PYb1Z4AaABAg,FCAc_VP1w78,@sadiajafrin6865,What are you sayin?,2024-04-18T09:43:07Z,5
Ugw3ZM0_6IfBuc7Cq6h4AaABAg,ybRGM9xM2go,@Into_The_Void_000,I really needed a tutorial of how to open Spotify and play music 🥀,2026-06-01T13:22:26Z,0
Ugz8qgfEGRBcn7HxAqt4AaABAg,ybRGM9xM2go,@MargeorieCooke-t4j,Is just sound particles online forever intensified!,2025-05-10T13:38:03Z,4
Ugxprnj0yNcfoyS8Pj54AaABAg,ybRGM9xM2go,@ShinUzumaki-g5u,It is of my opinion that Spotify and YouTube Music and Apple Music should have exponential growth,2025-09-24T13:01:18Z,1
Ugzryr56rggHWfIJ5iJ4AaABAg,ybRGM9xM2go,@cutesdanny,Thank u so much ❤😂,2026-03-15T15:46:53Z,1
UgzJBcBw6G4iag9UoF14AaABAg,ybRGM9xM2go,@MustafeCumar-b6e,My life is changed for ever 🎉❤,2024-10-20T11:47:30Z,3
Ugy2gVtPP7Rv-iwfrY54AaABAg,ybRGM9xM2go,@ivoryy_daze,"You got spotify?? Wow, well i got YouTube music.",2025-11-24T09:12:03Z,6
Ugy4xQUqQIj9IqHn-eF4AaABAg,ybRGM9xM2go,@Caydeniscoolwoohoo,Oh yeah playing songs is so hard on Spotify this totorial is great 🥀🥀🥀,2026-06-03T19:36:38Z,0
Ugz08U4a2S-oxSoZ5DJ4AaABAg,ybRGM9xM2go,@iapar3835,Oh my god no wayyyy,2024-07-14T16:19:50Z,10
UgzdYOJUGunIvuNeKQ14AaABAg,ybRGM9xM2go,@dharmarajutirumalarao5358,❤️ love you,2025-09-18T16:06:19Z,1
UgzulfX1AxYuo3wsWyt4AaABAg,ybRGM9xM2go,@NoFeelz00,My favorite app,2026-06-15T08:53:40Z,0
UgwAxh4NCf6RkGCwQ4d4AaABAg,ybRGM9xM2go,@kiya_meo,Wha-😭,2026-01-10T03:40:44Z,1
UgyXuwuF1ODolTNZIa94AaABAg,ybRGM9xM2go,@dharmarajutirumalarao5358,Play music for me,2025-09-18T16:06:59Z,1
UgwRikYtwk00Jn_QGOh4AaABAg,ybRGM9xM2go,@emmizak1771,How to switch off the music,2025-11-14T18:19:41Z,1
Ugw8_FY2v9HJH5jEDEJ4AaABAg,ybRGM9xM2go,@HemaLatha-ro9qf,👍,2024-10-01T07:28:51Z,1
UgwLrRssObURc1Oby1N4AaABAg,ybRGM9xM2go,@aadynthegamer,How this is so hard,2024-10-16T00:50:48Z,2
UgxouSo_rAsOhSsr8W54AaABAg,ybRGM9xM2go,@ArturasPocius-l2q,My live is so much better now👌👈,2025-01-29T18:54:14Z,0
UgyIMrK-eA5xW7XCGsJ4AaABAg,ybRGM9xM2go,@LyricGibson-l2s,You welcome,2025-11-12T23:05:15Z,1
UgwBctGCA7WTM2006WN4AaABAg,ybRGM9xM2go,@285-x2i,"Guy, Show me how to open the microwave!",2026-05-30T19:08:35Z,0
UgybDTdv9Bjg00aRXCF4AaABAg,ybRGM9xM2go,@BengtNilsson-v9d,🤔🤔🤔🤔🤔🤔,2025-07-02T18:19:11Z,1
Ugy6ZFUzawL1-Q2nqbp4AaABAg,ybRGM9xM2go,@ElimaANMK,Spotifyrallows,2025-05-10T17:22:14Z,1
UgzahdYmsuSlbBmn4Mh4AaABAg,ybRGM9xM2go,@LaksmiJyothi-y6q,😅,2026-04-04T10:11:07Z,0
UgydkZgwkva7c2uf5ZJ4AaABAg,ybRGM9xM2go,@Aria67763dx,برادر قرومساقی از سرو روت میباره😂,2025-12-15T18:51:29Z,0
Ugw0HHkKEie-NM88FJB4AaABAg,ybRGM9xM2go,@damirmasic7432,Prava stvar ova aplikacija vrijedi 100miljardi Eura ako ne i vise,2026-01-07T19:06:44Z,0
Ugy2DH3RdtQhQxBEv2x4AaABAg,ybRGM9xM2go,@SabeehaUnissa,Areeee wo chipde itna toh malum rehta,2026-06-29T15:10:22Z,0
UgzMKmf2GLDz-HgJQI94AaABAg,ybRGM9xM2go,@ragunathan.nsh2994,I know😑😒,2025-08-09T02:13:54Z,0
UgwWRf4Gd8b5Vrkb-Kd4AaABAg,ybRGM9xM2go,@tonikbecool,This doesn't work,2024-08-11T06:49:03Z,0
Ugw2QsSbexqaiSkd8d94AaABAg,ybRGM9xM2go,@EhsanMalekyan-f3v2r,برادر ایرانی میباشد,2025-08-31T23:50:35Z,0
Ugyg06K3BUIHauwZ5EZ4AaABAg,xHgyMn5xO1c,@raisjee8817,You Nice Broo❤❤❤,2024-09-21T15:55:23Z,0
UgwJpz37TX6iX3fofGt4AaABAg,xHgyMn5xO1c,@PermeetAujla,Thank you bhai🎉🎉🎉🎉❤❤ love you,2024-10-18T10:49:03Z,1
UgzYLPe1d2FLV-Fv1rJ4AaABAg,xHgyMn5xO1c,@RiteshkrSingh-cx9kt,THANKYOU 🤩🤩,2024-07-01T10:27:42Z,2
Ugx21h3Pl3RpK7YD0ax4AaABAg,xHgyMn5xO1c,@PreetiBajaj-h8u,"THANK YOU,💫",2025-08-19T09:46:18Z,0
UgxUJqqfgrmMbNBYQn94AaABAg,xHgyMn5xO1c,@PankajSahu-p5v,Good,2024-02-21T05:11:28Z,0
Ugw0yf-XbeaGAHYQKzJ4AaABAg,xHgyMn5xO1c,@jiminyou_get_nojams8,Thank you so much bro❤,2024-01-20T04:55:45Z,0
Ugyq48QrkBUyhtLE1Yx4AaABAg,xHgyMn5xO1c,@prashantgohel8443,Thanks,2025-04-15T19:57:01Z,0
UgzEktavI4wmVdEGnvZ4AaABAg,xHgyMn5xO1c,@SumitSarkar-h4r,Yar easy type video do nz kuch samzh ni aiya,2026-06-14T07:51:20Z,0
Ugzqd90U-TG5TCDpJPt4AaABAg,xHgyMn5xO1c,@MaidangshriWary,❤❤❤❤❤❤,2024-12-23T01:05:28Z,0
Ugyj-MpL9a14fpBeSvV4AaABAg,xHgyMn5xO1c,@chitrakhanna1991,Ye app online hi chalta h kya off line nahi chalta kya,2024-03-10T10:27:07Z,3
UgwYrHXv2ju8N6Vxgb54AaABAg,xHgyMn5xO1c,@Ueshorts-l1w,Mayur muratore,2025-01-01T12:39:08Z,0
Ugw9sTKfAI567gtgMCl4AaABAg,xHgyMn5xO1c,@bharatchhimpa-x2b,Bhai ismein mere pass premium nahin Hai fir bhi add bhi nahin a Rahi 😂,2025-04-22T11:21:37Z,1
UgwkiqA8WP4KESvxp0N4AaABAg,xHgyMn5xO1c,@VipinKumar-o4m5r,Nhi ho rha bhai,2025-08-26T06:17:32Z,0
UgzBLLWfhgQx538qIrh4AaABAg,xHgyMn5xO1c,@RisingKing321,Bhai mere sath problem ho rahi hai ki mai jo gaana search maata hu chalta he nahi balki dusra gaana chalu ho jaata.... Dimaag kharab kar k rakha hai,2024-09-08T04:58:48Z,6
UgxccMjsIObBltjN39F4AaABAg,piiGt93DU_k,@himanshuraj5647,"Gaali yahi de du, Yaa koii particular jagah khud chunega..",2026-03-14T06:26:50Z,133
UgwQ3OisXjzie3qUOYZ4AaABAg,piiGt93DU_k,@amitsingla1997,Myntra bhi uninstall krwa diya bhai ne 😂😂😂,2023-11-19T17:14:47Z,1493
UgwkHYdiUqUx4esCWtF4AaABAg,piiGt93DU_k,@pujakumari1194,"You missed the most important part
Uske liye myntra insider member hona jaruri hai",2023-10-25T15:07:23Z,713
UgxyOy41lgkDEaW7HKJ4AaABAg,piiGt93DU_k,@PrabhudattaPradhan-cg3us,"Me don't even know that Spotify asking premium for this 
As my spotify doesn't, me enjoying this moments😅",2023-12-06T09:49:52Z,148
UgxOJiFHflwHDBoeVVR4AaABAg,piiGt93DU_k,@Sugreev007,Ham Google se download karke sun lete jitna chai ek song utna suno koi add bhi nahi ayega aur age piche bhi kar sakte hai song😂,2024-02-06T03:32:21Z,438
UgwTp2dUntkbpOjmuRd4AaABAg,piiGt93DU_k,@DaYunkiii,Hume toh bas Kiara Advani dikhai de rhi h Myntra pr 💀,2024-09-25T10:06:42Z,159
Ugwdg8SntG-kgdHzmhF4AaABAg,piiGt93DU_k,@gamingsickness5826,2 min silence for those who actually bought it's premium,2023-12-24T18:01:32Z,2321
Ugy7489Iqe4ziERV-ap4AaABAg,piiGt93DU_k,@dspanda2006,well Microsoft reward se v hoga 3 month keliye bass card details dena padta he,2024-12-19T14:35:47Z,2
UgxhJONPXHtQHo55llN4AaABAg,piiGt93DU_k,@saki6769,Just yesterday uninstalled Spotify and im HAPPY. That's more satisfying 😌,2025-01-03T15:05:43Z,1
UgysK3lxRCF3koSO6_94AaABAg,piiGt93DU_k,@samsmith0101,"Nice sir, helpful information ❤",2024-10-04T10:37:46Z,4
Ugwl0GlJKONsZrjtbId4AaABAg,piiGt93DU_k,@mrsouponokor,Main Jo YouTube ko background mein chalake gana sunta hu 😂😂😂,2023-12-06T08:15:17Z,75
Ugw293ECgvOk62uPVrN4AaABAg,piiGt93DU_k,@Triggeredgaming27,"Mod apk be like -koi baat nhi,hm to kbhi bne hi nhi the",2024-03-31T07:40:54Z,41
Ugxxb0JTYaXemVKpfqp4AaABAg,piiGt93DU_k,@Roy-l2h7f,Swiggy user be like ye Spotify ka premium kitne ka milta hai ji 😂,2026-04-26T19:30:33Z,1
UgyDKViKoQMUQ9zsqRR4AaABAg,piiGt93DU_k,@3Leo123,Thkank you very much brother😌😌,2023-11-01T07:22:24Z,7
Ugxap3SH1eA4o14JXoV4AaABAg,piiGt93DU_k,@sharadsharma938,Tmkc lovede❤,2025-01-27T09:26:15Z,0
Ugx8gIq-0kEsMTeHPaJ4AaABAg,piiGt93DU_k,@kennongri,"Payment details bhi dalna parta hai and , it will auto deduct after that",2024-11-21T12:33:14Z,2
UgyyoJQZX8881MaxbZp4AaABAg,piiGt93DU_k,@nuren_shaikh,*Black hole* user here✋,2023-12-12T08:24:13Z,90
Ugx0OfLLc1SQaUUZ6lh4AaABAg,piiGt93DU_k,@drostor,"Jio savan
❤",2023-12-14T17:16:38Z,0
UgzzXi4d3H_xmQsmngR4AaABAg,piiGt93DU_k,@ekanathramdas5031,"Thank you it worked, but only for 3 months for me",2025-04-11T02:38:50Z,0
UgyLlEM29rVWbOoRkNJ4AaABAg,piiGt93DU_k,@ArkoGhosh-w2p,Thanks bro,2024-10-27T07:19:51Z,0
UgztXeUf4dPJDXw_BvR4AaABAg,piiGt93DU_k,@Vishwa-j4b,thank you so much sir,2026-06-05T17:01:56Z,0
UgwWBBta2x_-gXRvxft4AaABAg,piiGt93DU_k,@AshishSahu-uj9jt,Bhai manna padega,2024-04-04T04:18:00Z,0
UgwYe4CbIhwNtJi6bCx4AaABAg,piiGt93DU_k,@rajuchapagain2643,Spotify ma pani raknu nw huss ❤🤗,2026-05-06T16:56:21Z,0
Ugw6l4K5Q7wll607XyV4AaABAg,piiGt93DU_k,@Saurabh_Kus,Myntra inside par I'd kaisa bana,2024-02-14T10:55:40Z,2
UgxTAan9RzcmGcHveNt4AaABAg,piiGt93DU_k,@NichtFaust,"An App Says: Don't Make Us Popular
So 🤫",2023-12-20T12:56:04Z,14
UgzBdTNKURTrrnl-te94AaABAg,piiGt93DU_k,@Tatyavinchu1919,😂😂Delete kar diya jio saavan best he ❤❤❤,2023-10-26T09:54:06Z,34
Ugw978Zy6Xdf_bF1fKN4AaABAg,piiGt93DU_k,@Duugwayrockes,"He phone ki date aage kar do setting se sab thick ho jayega 

Or vahi batt add ki toh mobile data off kar ke suno  😂😂😂😂 hacks",2025-01-01T16:01:38Z,0
UgziNW3rWioTpOdyS_l4AaABAg,piiGt93DU_k,@Ale123Z,Guess he work as Myntra sales executive 😂,2026-05-24T02:30:28Z,0
Ugy_6V_7b6mInZBbSpF4AaABAg,piiGt93DU_k,@DonotyouV,Mai toh prime membership le liya hu 1 saal ki Amazon ki aur usme Amazon music add free milta hai,2023-12-11T12:12:41Z,0
Ugy29pXtWKghzdHRwxV4AaABAg,piiGt93DU_k,@Rkvlogs999foru,Mod wale be like😂,2023-12-08T15:01:01Z,2
UgxkUA73Nvae4aDLMmR4AaABAg,piiGt93DU_k,@NASACADEMY-2017,background song,2024-12-27T11:17:58Z,0
UgyPoopAqJBxHtFDSFt4AaABAg,piiGt93DU_k,@DRDOOM-zu2ud,Apple music is best if u paying price,2023-11-16T19:45:33Z,30
Ugz8Y3UwV1I5V1qtzj94AaABAg,piiGt93DU_k,@Shivam7_95,Mod users laughing in the corner 😅,2023-10-25T15:42:44Z,329
UgypNk2UCBURYlx3BfZ4AaABAg,piiGt93DU_k,@Satanismydog,Brooo hacked version download kr Dena tha na,2024-03-23T16:37:32Z,1
UgyBhVxMJWoEZdZwKVF4AaABAg,piiGt93DU_k,@amvaibhavff,Blackhole ❤,2023-12-10T05:41:54Z,1
UgwiTomUn4HtY6CC0PB4AaABAg,piiGt93DU_k,@Fuel_of_fire,Bhai me spottube se sun raha hu,2024-11-30T03:38:01Z,1
Ugxu3mFMMAtESh6GOLZ4AaABAg,piiGt93DU_k,@kareemnazeer2942,"You're not eligible for that offer. You can still purchase Premium Individual below.

Koi bhi eligible nhi ho paata iske liye😂",2025-10-06T17:45:37Z,0
UgzKAcRtPFHi-RtYlJd4AaABAg,piiGt93DU_k,@Yash-gq8io,"Just buy yt premium if you want
Because yt have each and every song unlike spotify",2023-12-29T02:39:36Z,0
UgzK0IYD1mVzIHHglEl4AaABAg,piiGt93DU_k,@Headki,Only for new Spotify members who hadn't tried premium,2025-09-10T17:24:05Z,0
Ugy4QxazeQg4Ooa0xTR4AaABAg,piiGt93DU_k,@Anything015-p1t,Wish I knew what he was saying to,2024-03-14T03:28:47Z,0
UgzmYJc2gZULXGKprVt4AaABAg,piiGt93DU_k,@ABHIJEETSINGHPANWAR-n3x,It's also for OnePlus user you can avail 4month for free,2025-01-30T11:01:36Z,0
UgzrO2RD0BMX-OZL3vx4AaABAg,piiGt93DU_k,@Lizabaliyan2002,Mujhe free mai 3 mahine ka subscription Mila wo add Spotify pr hi aaya tha 😂,2026-01-28T03:58:59Z,0
UgzlZMSQ32J7SyF1Ubp4AaABAg,piiGt93DU_k,@rishu_rajput0038,Unlimited music,2023-12-08T11:08:38Z,0
UgxuFykktav9e-JYpCF4AaABAg,piiGt93DU_k,@rizwanmughal2536,SoundCloud best,2024-10-29T17:40:14Z,0
UgwkpCWoy16XkfU5QKN4AaABAg,piiGt93DU_k,@SusmaDelhi,Thank..😈,2024-12-10T07:10:18Z,1
UgzEVfy4QHsy6H1vGch4AaABAg,piiGt93DU_k,@pragyaasahoo,Ea to nahi ho raha hai or eka vdo banao code ko save kar ke photo ke upare joint karke scan kaise kare,2026-02-21T19:27:28Z,0
Ugw2sX3ElaWv5n1funN4AaABAg,piiGt93DU_k,@SagarShivanand,Bhai. This offer doesn't exist any more,2024-12-05T19:20:47Z,1
Ugxnq5HD78Xd6mI235p4AaABAg,piiGt93DU_k,@Deep25299,Vi music better than spotify and its 100% free unlimited skip unlimited shuffle play any song you want download any song to listen offline for free.,2023-12-08T02:42:22Z,29
UgxLNNH25fuO_9gbyZx4AaABAg,piiGt93DU_k,@Shubhi051,It's for first time only you can't use this if you've already had premium before waste of time,2025-06-06T03:33:10Z,0
Ugz6JDfcQ5Zd8w_yY1J4AaABAg,piiGt93DU_k,@sonupocketmar,Rip for this guy's half knowledge,2025-07-03T08:46:15Z,0
UgzviETpwGPIK3klSoJ4AaABAg,gYlXoQsPEoc,@ccozmixmonkeyking999,This is actually useful,2025-03-26T23:45:24Z,30
Ugx85e28kzL5OvUrSKJ4AaABAg,gYlXoQsPEoc,@Hollyfigureskates,THIS WAS SO HELPFUL!!!,2025-04-27T03:35:10Z,5
UgyoLqVkmADOH73fb4B4AaABAg,gYlXoQsPEoc,@Shazzlift2.0,Thank u so much bro for the help ❤️,2024-06-24T09:17:31Z,12
Ugzl6zibrbPqmhS7Zyd4AaABAg,gYlXoQsPEoc,@Borborborbor_gagagag_AAAA,Thanks bro this actually helped,2026-01-22T02:45:40Z,0
UgyFabj3DDZZFC4eShN4AaABAg,gYlXoQsPEoc,@AnisDemina,i accidentally stopped the premium but now when i try to renew it i have to pay,2024-09-09T14:47:17Z,94
Ugz_8ud41xuFAWUXB7l4AaABAg,gYlXoQsPEoc,@junaiddurrani1636,Thank you so much brother❤❤❤❤❤❤❤❤❤,2025-06-03T18:13:59Z,0
UgzyYb79W8aH_VxooE14AaABAg,gYlXoQsPEoc,@Rajstob1,Thank you bro for the help,2025-11-07T15:41:58Z,0
UgxvlFj8qRRY3Xp54OJ4AaABAg,gYlXoQsPEoc,@Fitmanuvlogs,Thank you soch much bro🎉,2024-09-27T17:59:35Z,1
Ugw_a5DRaZGdeSIFtLJ4AaABAg,gYlXoQsPEoc,@Lillilbig,Spot-ti-Fi 🥀,2025-06-11T21:41:11Z,5
UgyTfH-hxDWWCzJhmfJ4AaABAg,gYlXoQsPEoc,@TROXI289,Ty ❤❤,2024-11-18T14:50:25Z,1
Ugz2c4sR3OXqpJyd0RR4AaABAg,gYlXoQsPEoc,@3630_wala_Gill,Thank you bro very much ❤❤,2026-04-07T10:41:24Z,0
UgwVK_xTiO28KxxShxh4AaABAg,gYlXoQsPEoc,@momoyyhiw,Thnkyou so much 😭 i’ve been wondering why i can’t subscribe to spotify premium,2025-07-30T09:30:52Z,1
UgwqabjKMIyZMO1SpJ54AaABAg,gYlXoQsPEoc,@VinciVok,THANK YOU,2025-09-19T17:25:39Z,0
Ugz24r7iByDdvPit5wt4AaABAg,gYlXoQsPEoc,@jhelazh8122,Thanks,2026-03-26T15:19:20Z,0
UgwQQOk8Xty1RN6UY6h4AaABAg,gYlXoQsPEoc,@krishnaprasad46azgaonkar97,"I did bro, even pay 99 how u say, but still add comes in middle 😢",2026-06-07T03:40:48Z,0
UgxPwNxK1wguZXm7-NV4AaABAg,gYlXoQsPEoc,@patriciamaegutierrez299,It’s only in browser not in application?,2025-03-24T20:27:23Z,8
UgxYlngkXDBpdrEmzi94AaABAg,gYlXoQsPEoc,@Bui98.t,Why is it not working after debiting the money?,2026-05-20T06:15:30Z,0
UgwJ6BaWCBGjHK7mZgZ4AaABAg,gYlXoQsPEoc,@Depressio.expressio,What abt with broower or google or anything 😊,2025-02-24T21:58:04Z,0
UgyTYJyqGiYTBHvO1mJ4AaABAg,gYlXoQsPEoc,@Luxury3Dhouseee,Jhaa2😢,2024-03-07T09:23:40Z,17
UgyN0Vg7X6j11Vn3O4B4AaABAg,gYlXoQsPEoc,@Barundi_cosco_live,What is rupay card,2026-03-08T13:53:08Z,0
UgxKU1lxcDSPQtEYPCx4AaABAg,gYlXoQsPEoc,@supriyaparida5524,Why it's not working on my phone 😢 waste money,2025-12-30T08:44:14Z,0
UgyVkYexNjbQ7IXSkMB4AaABAg,gYlXoQsPEoc,@EdmundIsTheBrand,This is not the free premium download version 🤦,2024-10-19T01:47:45Z,2
Ugw7zR4VYzi2vuCviwN4AaABAg,gYlXoQsPEoc,@rafi512,If i purchase from website will it come in my app?,2024-07-08T06:01:59Z,16
Ugz-cV7ZtEJT4sWwkC94AaABAg,gYlXoQsPEoc,@EverettPineda-e7n,Everett Pineda,2025-09-15T20:08:27Z,0
Ugzn8cALBbAPWJERIZd4AaABAg,gYlXoQsPEoc,@jd_grandmaster55,thing is it won’t take my bank details what in the actual fuck do I do?,2025-08-30T19:50:01Z,0
UgxnvwDAmO1JNq51i3N4AaABAg,gYlXoQsPEoc,@Wildflower.498,But it stays in the browser 😢😢 how can i switch to the app !?,2025-04-23T11:48:55Z,1
UgzVkIkOZFFeoAffvwB4AaABAg,gYlXoQsPEoc,@Bon-cx7oz,2:99 a month?,2024-08-28T22:39:06Z,0
Ugyl7D_wpGpdsNDRrC54AaABAg,gYlXoQsPEoc,@hitarthgahlot18,I really appreciate your support 😇😊,2026-02-20T15:09:56Z,0
UgwYCg1HtBUEpjLQ6BV4AaABAg,gYlXoQsPEoc,@AnasZia-gk2wn,❤,2024-12-11T12:33:31Z,0
UgxxFd3qX9ujWoUf1xx4AaABAg,gYlXoQsPEoc,@T-Rex90.,I feel like this guy be scamming us🤨,2024-10-25T04:16:50Z,0
UgzKS1ZoaUFK6kmitWB4AaABAg,gYlXoQsPEoc,@inspirewithahmed9746,Thankyouuuuu,2025-07-10T08:16:10Z,0
UgwtK4N9kkGvGQwQCT54AaABAg,gYlXoQsPEoc,@Oghenetegalifestyle,Thank you 🙏,2026-02-04T16:29:46Z,0
UgwXpZcAZOti40twX2l4AaABAg,FJsoEDnRhAE,@Priyam_pg7,Thanks bhai ❤ 100% working,2026-06-20T09:44:45Z,5
UgwolxD3TBfD7yl_o5R4AaABAg,FJsoEDnRhAE,@Ak_2006-t8z,Thank you so much sir 😊,2026-06-29T04:50:33Z,1
UgzGn4wC6nzRHmZfmJd4AaABAg,FJsoEDnRhAE,@RaushanKumar-i6k,Ho gyaa 🎉😊,2026-06-21T11:51:58Z,2
Ugy-8gLI9EPJCotjK0x4AaABAg,FJsoEDnRhAE,@pranavsarkar4229,Thanks bro❤❤,2026-06-27T04:10:53Z,1
UgyVhNNQp7ff2zfbCGV4AaABAg,FJsoEDnRhAE,@Stream-Nova9,Fake,2026-06-24T12:09:39Z,1
UgybFfVSNp4nv9fHA8V4AaABAg,hQv1g47I-lY,@hoangplusremix4006,Does this work for student accounts too?,2026-05-16T22:51:07Z,0
UgxIob6X7S8hZf5HqDl4AaABAg,hQv1g47I-lY,@JasonMatthewAdams,I like that you explained it step by step,2026-05-16T22:51:11Z,0
Ugx92XBMDOtLxex90_t4AaABAg,hQv1g47I-lY,@JerryEugeneMiller,"I’m trying this later, hope it works for me",2026-05-16T22:51:00Z,0
UgxGTh1hmbTZYucA2WB4AaABAg,hQv1g47I-lY,@RussellBillyPerez,"Good info, straight to the point",2026-05-16T22:51:23Z,0
Ugw9Ztw4Ozccb7EKlB14AaABAg,hQv1g47I-lY,@anthonylewis1992,I was looking for something like this for months,2026-05-16T22:50:56Z,0
UgyttKf7ZJ6KsNgIHKx4AaABAg,hQv1g47I-lY,@noahgregorymartinez1958,The fact that this is legal makes it 10x better,2026-05-16T22:50:45Z,0
UgyBXOhNa6S9ZDAAWJx4AaABAg,hQv1g47I-lY,@loganruiz2000,Finally someone showing a real method,2026-05-16T22:51:32Z,0
Ugw3dP6IxU5v1F6yMEt4AaABAg,hQv1g47I-lY,@poetry_world-y,Lemme try it,2026-05-17T14:39:07Z,1
Ugyi0akLwW02Vd4ZmPh4AaABAg,hQv1g47I-lY,@pixel-e4t,🔥🔥🔥,2026-05-18T23:34:31Z,0
Ugy45r1sGpwCxgx8KXl4AaABAg,y-vH6Pf6T94,@shoaib_7228,Broo i am an editor but I think your best editor 🤡 in this world,2024-11-27T06:37:09Z,63
UgziI21mLyqO2pIGJpt4AaABAg,y-vH6Pf6T94,@Deathbeforedishonor67,Blood is red. The sky is blue. We got scammed he get you.😢,2024-04-12T01:23:17Z,363
UgzGO5u9DKAg-C-Eslt4AaABAg,y-vH6Pf6T94,@jaat2111-c8p,"Blood is red. The sky is bule.
I have five fingers middle one is for you 😂",2025-05-16T16:47:47Z,14
